Thời gian,Tiêu đề,URL,Nội dung,positive,neutral,negative
2025-10-21 00:00:00,"CTD: Bổ nhiệm ông Ngụy Gia Hoàng, ông Vũ Hoàng Nam làm Thành viên BKS từ 20.10.2025",https://cafef.vn/du-lieu/CTD-2322446/ctd-bo-nhiem-ong-nguy-gia-hoang-ong-vu-hoang-nam-lam-thanh-vien-bks-tu-20102025.chn,,,,
2025-10-21 00:00:00,CTD: Nghị quyết và Biên bản họp ĐHĐCĐ thường niên năm tài chính 2025,https://cafef.vn/du-lieu/CTD-2322447/ctd-nghi-quyet-va-bien-ban-hop-dhdcd-thuong-nien-nam-tai-chinh-2025.chn,,,,
2025-10-20 20:42:00,Ông trùm xây dựng Coteccons lý giải doanh thu tỷ đô nhưng lợi nhuận 'mỏng',https://cafef.vn/ong-trum-xay-dung-coteccons-ly-giai-doanh-thu-ty-do-nhung-loi-nhuan-mong-188251020200520876.chn,"Tại Đại hội đồng cổ đông thường niên năm 2025 tổ chức ngày 20/10, nhiều cổ đông của Công ty Cổ phần Xây dựng Coteccons (HoSE: CTD) thắc mắc việc doanh thu của Coteccons rất lớn, trị giá hàng tỷ USD. Tuy nhiên, lợi nhuận sau thuế chỉ tương đương 2% doanh thu. Đây là mức lợi nhuận rất thấp.
Đại hội đồng cổ đông thường niên năm 2025 của Coteccons diễn ra vào trưa 20/10 tại TP.HCM. (Ảnh: Đại Việt)
Năm tài chính 2025 (từ 1/7/2024 – 30/6/2025), Coteccons ghi nhận doanh thu thuần gần 24.900 tỷ đồng. Lợi nhuận sau thuế chỉ đạt 456 tỷ đồng, nhưng so với cùng kỳ năm trước tăng đến 47%.
Giải đáp thắc mắc doanh thu cao nhưng lợi nhuận quá thấp, ông Trần Ngọc Hải, Phó Tổng giám đốc Coteccons, chia sẻ thị trường xây dựng hiện cũng chưa quá sáng sủa và có sự cạnh tranh rất lớn. Bên cạnh đó là biến động về giá vật tư, nhân công. Điều này ảnh hưởng đến lợi nhuận của công ty.
“Khi chúng tôi nhận dự án, chúng tôi cân nhắc rất kỹ về độ an toàn của dự án, và có kế hoạch hoàn thành công trình rõ ràng. Tránh tình trạng thi công kéo dài dẫn đến chi phí bị đội lên cao”, ông Hải nói.
Theo ông Hải, năm tài chính 2026, Coteccons sẽ không trích lập dự phòng thêm. Công ty cũng lên kế hoạch xử lý nợ xấu. Việc xử lý nợ xấu sẽ còn phụ thuộc vào tiến độ dự án, kế hoạch khách hàng. Ông hy vọng năm nay lợi nhuận sẽ được cải thiện nhờ vào việc xử lý các khoản nợ xấu ở những năm trước.
Coteccons tham gia vào nhiều dự án lớn, trọng điểm quốc gia. (Ảnh: Đ.V)
Tính đến ngày 30/6, tổng tài sản của Coteccons đạt hơn 29.700 tỷ đồng, tăng hơn 6.800 tỷ đồng sau một năm. Vốn chủ sở hữu đạt gần 9.000 tỷ đồng, trong đó quỹ đầu tư phát triển là hơn 4.400 tỷ đồng và lợi nhuận lũy kế chưa phân phối đạt 1.054 tỷ đồng.
Theo chia sẻ của Ban lãnh đạo, doanh thu quý I niên độ tài chính 2026 (1/7-30/9/2025) đã đạt 7.400 tỷ đồng, tăng 56,6%, trong khi giá trị hợp đồng chưa thực hiện đạt mức kỷ lục 51.600 tỷ đồng – tạo dư địa lớn cho tăng trưởng các năm tới.
Giai đoạn 2025 – 2029, Coteccons đặt mục tiêu tăng trưởng doanh thu bình quân 20 – 30%/năm, đồng thời tham gia mạnh mẽ hơn vào các dự án đầu tư công và mở rộng ra thị trường quốc tế.
Trả lời cổ đông về chiến lược đầu tư ra nước ngoài, ông Bolat Duisenov, Chủ tịch Coteccons, cho hay công ty đã theo đuổi điều này trong những năm gần đây, và tới nay đã đạt được những kết quả đáng kể.
Coteccons đã hoàn thành dự án tại Campuchia, Lào, Ấn Độ, hiện diện tại Mỹ, Arab Saudi, Đài Loan. Chiến lược đầu tư nước ngoài sẽ chú trọng các thị trường như: Mỹ, Trung Đông và Đài Loan. Ngoài ra, doanh nghiệp cũng sẽ không bỏ lỡ các thị trường như Georgia hay Kazakhstan.
Theo ông Bolat Duisenov, khi mở rộng ra thị trường quốc tế, doanh nghiệp sẽ chọn hướng đi khác biệt, tập trung vào các thị trường ngách thay vì cố gắng “làm tất cả mọi thứ”.
Hiện Coteccons là doanh nghiệp xây dựng có doanh thu cao nhất Việt Nam. Năm tài chính 2026 (1/7/2025 – 30/6/2026), doanh nghiệp đưa ra kế hoạch doanh thu 30.000 tỷ đồng và lợi nhuận sau thuế 700 tỷ đồng.
Trong cơ cấu doanh thu năm tài chính 2025, xây dựng dân dụng chiếm hơn 50% (tương đương 12.541 tỷ đồng), công nghiệp hơn 30% (8.494 tỷ đồng), các mảng khác chiếm hơn 10%.
Điều đáng chú ý là ông lớn xây dựng đã ghi nhận doanh thu từ mảng hạ tầng (khoảng 500 tỷ đồng) – đánh dấu “mùa gặt” đầu tiên trong lĩnh vực này sau 3 năm theo đuổi.
Hiện Coteccons đã đặt chân vào các dự án hạ tầng lớn như khu phức hợp phục vụ Apec tại Phú Quốc, sân bay Phú Quốc, nhà ga hàng hoá sân bay Long Thành, sân bay Gia Bình. Cơ cấu doanh thu nghiêng về thị trường trong nước với tỷ trọng 70%, còn lại là các dự án nước ngoài.",0.7049626527863302,0.2810298850359482,0.014007469875711913
2025-10-20 16:37:00,"Công ty lớn mà không có CEO, sếp Coteccons “giải mã” mô hình vận hành sau tái cấu trúc",https://cafef.vn/cong-ty-lon-ma-khong-co-ceo-sep-coteccons-giai-ma-mo-hinh-van-hanh-sau-tai-cau-truc-188251020163747986.chn,"Bà Nguyễn Trình Thùy Trang - Phó Tổng giám đốc Khối vận hành Coteccons.
Tại Đại hội đồng cổ đông thường niên năm 2025 của Coteccons, bà Nguyễn Trình Thùy Trang - Phó Tổng giám đốc Khối vận hành, chia sẻ chi tiết về mô hình điều hành mới mà công ty áp dụng sau quá trình tái cấu trúc.
Theo bà Trang, Coteccons hiện vận hành theo mô hình tổ chức chức năng (functional structure) với Ủy ban Quản trị cấp cao - SCOM, gồm 7 thành viên giữ vai trò điều hành thay cho vị trí Tổng giám đốc.
""Mọi người sẽ đặt câu hỏi tại sao một công ty lớn như vậy mà không có CEO. Thật ra thì về mặt nhân sự là không tìm ra, nhưng cũng không có nghĩa là mình dừng lại. Chúng tôi hình thành Ủy ban Quản trị cấp cao - SCOM - bảy người ở đây ai cũng là CEO cả"", bà Trang chia sẻ.
Theo bà, Coteccons đã thiết lập những ""ranh giới rõ ràng"" giữa các thành viên trong SCOM nhằm đảm bảo phân quyền và phối hợp hiệu quả. Đồng thời, mỗi thành viên SCOM chịu trách nhiệm một mảng cụ thể: người phụ trách thị trường quốc tế và mảng mới, người phụ trách khu vực miền Bắc - miền Trung - miền Nam, người đảm trách mảng EPC và đầu tư công, người lo tài chính - pháp lý - kỹ thuật thi công, người phụ trách khối vận hành, nhân sự và văn hóa doanh nghiệp.
Bà Trang nhấn mạnh, SCOM đóng vai trò như ""tập thể CEO"": cùng lắng nghe, ra quyết định, giám sát lẫn nhau nhưng vẫn có ranh giới trách nhiệm rõ ràng: ""Chúng tôi trao quyền khi thấy người đó đủ năng lực tự chủ, nhưng trao quyền không có nghĩa là buông lỏng. Tin tưởng phải đi cùng với minh bạch.""
Theo bà, đây là cách Coteccons kết hợp hài hòa giữa dân chủ và kỷ luật trong quản trị: mọi thành viên đều có quyền nói, nhưng khi đã thống nhất thì phải hành động đến cùng. ""Lắng nghe để quyết định, nhưng khi đã quyết thì không bàn nữa, mà phải làm cho tới,"" bà nói.
Bà cũng chia sẻ, trong một tổ chức lớn, mâu thuẫn và khác biệt là điều bình thường. Và để quản lý sự khác biệt này, Coteccons đang áp dụng các công cụ đánh giá phong cách và năng lực làm việc, qua đó nhận diện điểm mạnh - yếu của từng cá nhân để phối hợp hiệu quả hơn.
Bà Trang cho biết mô hình SCOM không chỉ giúp Coteccons linh hoạt hơn trong vận hành mà còn đặt nền móng cho chiến lược phát triển nhân sự dài hạn. Theo bà, Coteccons tuyển dụng và phát triển nhân tài dựa trên tiềm năng trong tương lai, chứ không chỉ nhìn vào năng lực hiện tại.
Ở góc nhìn cá nhân, bà Trang xem con người là trung tâm của mọi hoạt động: ""Coteccons không có mỏ tài nguyên, không có nhà máy sản xuất. Điều duy nhất chúng tôi có là con người. Con người là tài sản lớn nhất, là DNA của Coteccons.""
Kết quả kinh doanh năm tài chính 2025 cho thấy Coteccons đạt doanh thu thuần 24.885 tỷ đồng và lợi nhuận sau thuế 456 tỷ đồng, tăng lần lượt 18% và 47% so với cùng kỳ, hoàn thành 106% kế hoạch năm.
Tại đại hội, công ty đặt kế hoạch cho năm tài chính 2026 với doanh thu 30.000 tỷ đồng và lợi nhuận sau thuế 700 tỷ đồng, tương ứng mức tăng 21% và 54%. Backlog (giá trị hợp đồng chưa thực hiện) hiện đạt 51.600 tỷ đồng.",0.9614294403776394,0.028563928130361127,0.010006628309075297
2025-10-20 15:31:00,"ĐHĐCĐ Coteccons (CTD): Kế hoạch doanh thu kỷ lục 30.000 tỷ, chia cổ tức 10%, tiết lộ động thái quan trọng với 1.200 tỷ dự phòng nợ xấu",https://cafef.vn/dhdcd-coteccons-ctd-ke-hoach-doanh-thu-ky-luc-30000-ty-chia-co-tuc-10-tiet-lo-dong-thai-quan-trong-voi-1200-ty-du-phong-no-xau-188251020153158563.chn,"Sáng ngày 20/10/2025, Đại hội đồng cổ đông (ĐHĐCĐ) thường niên của Coteccons đã được tổ chức. Trong năm tài chính 2025 (kết thúc ngày 30/6/2025), Coteccons ghi nhận doanh thu hợp nhất 24.885 tỷ đồng, tăng 18% so với năm trước và hoàn thành 99,5% kế hoạch. Lợi nhuận sau thuế đạt 456 tỷ đồng, tăng 47% và vượt 6% so với mục tiêu đề ra.
Trên nền tảng đó, Đại hội đã chính thức thông qua kế hoạch doanh thu 30.000 tỷ đồng và lợi nhuận sau thuế 700 tỷ đồng cho năm tài chính 2026.
Động lực chính cho mục tiêu này là khối lượng hợp đồng đã ký (backlog) được cập nhật lên tới con số kỷ lục 51.600 tỷ đồng, sau khi công ty ước tính đã ký mới 19.300 tỷ đồng chỉ trong quý I của niên độ tài chính mới.
Một trong những vấn đề được quan tâm tại phiên thảo luận là mô hình Ban điều hành (Excom) mới với 7 thành viên chủ chốt, mỗi người phụ trách một mảng kinh doanh riêng biệt .
Trả lời câu hỏi của cổ đông ""Từ một CEO nay thành 7 CEO, vậy lương CEO là chia 7 hay nhân 7?"", Chủ tịch Bolat Duisenov nói: ""Vấn đề không phải là chia 7 hay nhân 7. Hãy hình dung việc kinh doanh của chúng ta như một chiếc bánh. Công việc của chúng tôi không phải là cắt chiếc bánh đó ra làm nhiều miếng. Mấu chốt là làm sao để chúng ta cùng nhau làm cho chiếc bánh đó lớn hơn.""
Ông Bolat chưa chia sẻ cụ thể về việc làm cho ""chiếc bánh lớn hơn"" như thế nào.
Chiến lược mở rộng ra thị trường quốc tế cũng là một chủ đề được thảo luận sôi nổi. Ông Bolat cho biết: ""Tại Ả Rập - Xê Út, Coteccons đã mất tới 18 tháng để hoàn tất thủ tục thành lập pháp nhân và hiện bắt đầu tham gia đấu thầu. Tại Đài Loan, quá trình xin giấy phép hoạt động cũng kéo dài 15 tháng.""
Hiện tại, Coteccons sẽ tập trung chính vào 3 thị trường chiến lược là Mỹ, Trung Đông và Đài Loan.
Ông Trần Ngọc Hải, Phó Tổng Giám đốc cho biết, Coteccons vừa hoàn thành dự án VinFast tại Ấn Độ, nơi các kỹ sư công ty đã quản lý hơn 1.000 nhân công địa phương, và đang triển khai 3 dự án tại Đài Loan bao gồm Tháp đôi Taipei, Tổ hợp Hsinchu và Đại học Đài Bắc.
Mặc dù các chỉ tiêu kinh doanh đạt và vượt kế hoạch, Ban Kiểm soát đã đưa ra những lưu ý quan trọng. Theo báo cáo, dòng tiền từ hoạt động sản xuất kinh doanh chính trong năm 2025 đã âm 1.153 tỷ đồng . Nguyên nhân được chỉ ra là do tăng trưởng doanh thu nhanh dẫn đến thu hồi công nợ chậm và hàng tồn kho tăng. Đồng thời, tỷ lệ lợi nhuận gộp giảm so với cùng kỳ cho thấy công tác kiểm soát chi phí chưa đạt hiệu quả tối ưu.
Trả lời vấn đề này, ông Trần Ngọc Hải cho biết mục tiêu 30.000 tỷ đồng doanh thu trong 12 tháng là không hề dễ dàng, và công ty đã có kế hoạch để biến mục tiêu thành hiện thực, trong đó tập trung vào việc cải thiện biên lợi nhuận.
""Năm 2026, chúng tôi tập trung cải thiện biên lợi nhuận. Đây là thách thức trong bối cảnh giá đầu vào không tốt, biến động nhân công, vật tư ảnh hưởng nhiều tới biên lợi nhuận,"" ông Hải nói.
Về các khoản dự phòng nợ xấu hiện hữu gần 1.200 tỷ đồng, công ty cho biết sẽ không trích lập thêm trong năm nay và kỳ vọng sẽ có đóng góp từ việc hoàn nhập dự phòng.
Bên cạnh phiên thảo luận, Đại hội cũng đã thông qua nhiều nội dung quan trọng về tài chính và nhân sự. Một quyết sách đáng chú ý được bổ sung tại Đại hội là việc chi trả cổ tức bằng tiền mặt tỷ lệ 10% (1.000 đồng/cổ phiếu) cho niên độ 2024-2025, tương ứng chi trả hơn 101,4 tỷ đồng.
Về kế hoạch vốn, cổ đông đã phê duyệt việc điều chỉnh phương án phát hành cổ phiếu thưởng từ năm ngoái (hơn 5 triệu cổ phiếu) và thông qua một phương án phát hành thưởng mới theo tỷ lệ 20:1 (hơn 5,3 triệu cổ phiếu), dự kiến sẽ nâng vốn điều lệ của công ty lên 1.140,3 tỷ đồng sau khi hoàn tất.
Cùng với đó, công ty sẽ sử dụng 1,1 triệu cổ phiếu quỹ để thực hiện chương trình ESOP với giá bán 10.000 đồng/cổ phiếu.
Về mặt nhân sự, Đại hội cũng đã ghi nhận sự thay đổi trong Ban Kiểm soát khi miễn nhiệm ông Trần Văn Thức và ông Đoàn Phan Trung Kiên, đồng thời bầu bổ sung ông Ngụy Gia Hoàng (sinh năm 1985, hiện là Giám đốc tài chính Eisai Việt Nam) và ông Vũ Hoàng Nam cho nhiệm kỳ 2022-2027.",0.6149428218603135,0.1967433506715164,0.18831381571445097
2025-10-20 11:49:00,ĐHĐCĐ Coteccons 2025: Dự kiến chia cổ tức bằng tiền - tỷ lệ 10%,https://cafef.vn/dhdcd-coteccons-2025-du-kien-chia-co-tuc-bang-tien-ty-le-10-188251020113109101.chn,"Ông Bolat Duisenov - Chủ tịch HĐQT Coteccons tại ĐHĐCĐ 2025 diễn ra sáng 20/10/2025.
Theo tài liệu lấy ý kiến thông qua cổ đông tại ĐHĐCĐ 2025 của Coteccons, tổng lợi nhuận sau thuế chưa phân phối lũy kế của doanh nghiệp theo BCTC hợp nhất đến 30/6/2025 là 1.054,1 tỷ đồng, trong đó tổng lợi nhuận sau thuế lũy kế đến 30/6/2024 là 597,9 tỷ đồng, và lợi nhuận sau thuế của năm tài chính 2025 là 456,1 tỷ đồng.
Về phương án phân phối lợi nhuận , CTD trình ĐHĐCĐ phương án chia cổ tức bằng tiền với tỷ lệ 10% (1.000 đồng/cổ phiếu). Theo đó, nếu phương án được thông qua, CTD sẽ dành 101,4 tỷ đồng để chia cổ tức. Sau khi chia cổ tức, lợi nhuận sau thuế chưa phân phối về về mức 952,7 tỷ đồng.
Đại ĐHĐCĐ đang diễn ra, CTD cũng trình phương án kế hoạch kinh doanh năm tài chính 2026 ở mức doanh thu hợp nhất đạt 30.000 tỷ đồng; lợi nhuận sau thuế hợp nhất ở mức 700 tỷ đồng.
Về thù lao của HĐQT và BKS , CTD trình ĐHĐCĐ 2025 phương án chi tổng thù lao HĐQT và BKS năm tài chính 2025 ở mức 2,976 tỷ đồng. Thù lao HĐQT và BKS cho năm tài chính 2026 ở mức 5 tỷ đồng.
Bên cạnh đó, tại ĐHĐCĐ 2025, CTD cũng trình phương án phát hành cổ phiếu cho cổ đông hiện hữu để tăng vốn với tỷ lệ 20:1 (cổ đông sở hữu 20 cổ phiếu sẽ nhận 1 cổ phiếu phát hành mới). Nếu phương án được thông qua, tổng số cổ phiếu của CTD sẽ tăng từ mức 103.633.261 (trong đó có 2.203.247 cổ hiếu quỹ) lên mức 108.704.762 cổ phiếu, số cổ phiếu quỹ không thay đổi. Nguồn vốn phát hành được lấy Quỹ đầu tư phát triển tại BCTC riêng năm 2025 đã được kiểm toán của CTD. Tổng số cổ phiếu dự kiến phát hành 5.325.076 cổ phiếu.
ĐHĐCĐ 2025 của CTD cũng sẽ trình phương án bán cổ phiếu quỹ cho người lao động (ESOP) với số lượng 1.154.347 cổ phiếu với giá bán 10.000 đồng/ cổ phiếu, dự kiến thu về số tiền 11,543 tỷ đồng. Lượng cổ phiếu ESOP này bị hạn chế chuyển nhượng trong vòng 1 năm.
Đối tượng được mua cổ phiếu quỹ gồm: Thành viên HĐQT, Thành viên Ban Tổng Giám đốc, các Cán bộ Quản lý chủ chốt và các cán bộ nhân viên khác của Công ty và các Công ty con.
Ở một diễn biến khác, mới đây, CTD đã công bố kế hoạch kiện toàn bộ máy quản trị. Theo đó, ông Trần Văn Thức - Trưởng Ban Kiểm soát, và ông Đoàn Phan Trung Kiên - Thành viên Ban Kiểm soát - đã từ nhiệm các chức vụ tại Công ty.
Thông báo của công ty ghi: “Hội đồng Quản trị và Ban Kiểm soát Coteccons ghi nhận và trân trọng những đóng góp của hai ông trong suốt nhiệm kỳ vừa qua”.
Bên cạnh đó, Coteccons cũng vừa thông qua phương án phát hành trái phiếu ra công chúng với tổng giá trị tối đa 1.400 tỷ đồng.
Theo Nghị quyết Hội đồng quản trị, đây là trái phiếu không chuyển đổi, không kèm chứng quyền và không có tài sản bảo đảm, kỳ hạn 3 năm, lãi suất dự kiến 9%/năm.
Coteccons dự kiến phát hành 14 triệu trái phiếu, mệnh giá 100.000 đồng/trái phiếu. Thời gian chào bán sẽ diễn ra sau khi doanh nghiệp nhận được Giấy chứng nhận đăng ký chào bán từ Ủy ban Chứng khoán Nhà nước, với thời điểm phát hành cụ thể do Chủ tịch HĐQT quyết định.",0.3314731567015392,0.6426272729360901,0.025899549903379022
2025-10-17 00:00:00,"CTD: Nghị quyết HĐQT bổ sung tài liệu ĐHĐCĐ thường niên năm 2025 và nhận đơn từ nhiệm của ông Trần Văn Thức, ông Đoàn Phan Trung Kiên - Thành viên BKS",https://cafef.vn/du-lieu/CTD-2320614/ctd-nghi-quyet-hdqt-bo-sung-tai-lieu-dhdcd-thuong-nien-nam-2025-va-nhan-don-tu-nhiem-cua-ong-tran-van-thuc-ong-doan-phan-trung-kienthanh-vien-bks.chn,,,,
2025-10-16 00:00:00,CTD: Link công bố Báo cáo thường niên năm tài chính 2025,https://cafef.vn/du-lieu/CTD-2318366/ctd-link-cong-bo-bao-cao-thuong-nien-nam-tai-chinh-2025.chn,,,,
2025-10-15 08:03:00,Coteccons (CTD) lên kế hoạch huy động 1.400 tỷ đồng trái phiếu “3 không”,https://cafef.vn/coteccons-ctd-len-ke-hoach-huy-dong-1400-ty-dong-trai-phieu-3-khong-188251015073935574.chn,"CTCP Xây dựng Coteccons (HoSE: CTD) vừa thông qua phương án phát hành trái phiếu ra công chúng với tổng giá trị tối đa 1.400 tỷ đồng. Theo Nghị quyết HĐQT, đây là trái phiếu không chuyển đổi, không kèm chứng quyền và không có tài sản bảo đảm, kỳ hạn 3 năm, lãi suất dự kiến 9%/năm – mức được xem là khá cạnh tranh trong bối cảnh thị trường trái phiếu đang dần hồi phục.
Coteccons dự kiến phát hành 14 triệu trái phiếu, mệnh giá 100.000 đồng/trái phiếu, thông qua đại lý phát hành là Công ty Chứng khoán SSI. Thời gian chào bán sẽ diễn ra sau khi doanh nghiệp nhận được Giấy chứng nhận đăng ký chào bán từ Ủy ban Chứng khoán Nhà nước, với thời điểm phát hành cụ thể do Chủ tịch HĐQT quyết định.
Toàn bộ số tiền huy động được sẽ được bổ sung vốn lưu động, phục vụ hoạt động sản xuất – kinh doanh, thanh toán các hợp đồng với nhà cung cấp, nhà thầu phụ, cũng như chi trả lương và thưởng cho người lao động.
Kế hoạch sử dụng nguồn vốn 1.400 tỷ đồng từ thu từ kênh huy động vốn trái phiếu của Coteccons.
Cùng với kế hoạch huy động vốn, Coteccons cũng đã thông qua chủ trương đầu tư ra nước ngoài – một bước đi mang tính chiến lược trong tiến trình toàn cầu hóa hoạt động. Doanh nghiệp dự kiến thành lập công ty con ở nước ngoài, với 100% vốn đầu tư bằng tiền mặt từ nguồn vốn chủ sở hữu, nhằm triển khai các dự án đầu tư và xây dựng quốc tế.
Theo thông báo, Coteccons sẽ tổ chức Đại hội đồng cổ đông thường niên năm tài chính 2025 vào ngày 20/10/2025 theo hình thức trực tuyến. HĐQT dự kiến trình kế hoạch kinh doanh năm 2026 với doanh thu hợp nhất 30.000 tỷ đồng và lợi nhuận sau thuế 700 tỷ đồng, phản ánh kỳ vọng tăng trưởng mạnh mẽ sau giai đoạn tái cấu trúc.
Song song, Coteccons cũng dự kiến phát hành hơn 5,1 triệu cổ phiếu thưởng để tăng vốn điều lệ từ 1.036 tỷ đồng lên 1.087 tỷ đồng, nguồn vốn lấy từ Quỹ đầu tư phát triển theo báo cáo tài chính kiểm toán 2025. Việc phát hành dự kiến diễn ra trong giai đoạn 2026–2027 sau khi được cơ quan chức năng chấp thuận.
Về tình hình kinh doanh, lũy kế 6 tháng đầu năm 2025, Coteccons ghi nhận kết quả kinh doanh tích cực, báo lãi sau thuế đạt 456,2 tỷ đồng, tăng 47,4% so với cùng kỳ năm 2024.
Tính đến thời điểm 30/6/2025, tổng tài sản của Coteccons tăng 29,9% so với đầu năm, lên 29.701 tỷ đồng, tương ứng tăng hơn 6.800 tỷ đồng. Tài sản ngắn hạn của công ty tăng hơn 7.500 tỷ đồng, lên 27.963 tỷ đồng. Đáng chú ý, tiền và các khoản tương đương tiền tăng hơn 500 tỷ đồng so với đầu năm, lên 2.712 tỷ đồng.
Ở bên kia bảng cân đối kế toán, nợ phải trả của công ty tăng 45,2% so với đầu năm, lên 20.736 tỷ đồng, tương ứng tăng gần 6.500 tỷ đồng. Trong đó, nợ ngắn hạn chiếm tỷ trọng lớn với 20.683 tỷ đồng.
Thị giá cổ phiếu CTD rung lắc mạnh trong thời gian qua.
Trên thị trường chứng khoán, kết phiên 14/10, giá cổ phiếu CTD ở mức 84.000 đồng/cổ phiếu, giảm 2,33% so với phiên trước, khối lượng cổ phiếu giao dịch khớp lệnh đạt hơn 1,8 triệu đơn vị.
Hiện, vốn hóa thị trường của Coteccons đạt hơn 8.520 tỷ đồng – thấp hơn rất nhiều giá trị sổ sách của “ông lớn” ngành xây dựng này.",0.30439043447030867,0.6874166165825224,0.008192999554410522
2025-10-14 17:08:00,"Coteccons lên kế hoạch chào bán 1.400 tỷ đồng trái phiếu, lãi suất 9%/năm",https://cafef.vn/coteccons-len-ke-hoach-chao-ban-1400-ty-dong-trai-phieu-lai-suat-9nam-188251014171159019.chn,"Mới đây, Công ty Cổ phần Xây dựng Coteccons (MCK: CTD, sàn HoSE) đã công bố Nghị quyết về thông qua phương án phát hành, phương án sử dụng vốn và phương án trả nợ vốn thu được từ đợt chào bán Trái phiếu Coteccons phát hành ra công chúng năm 2025.
Theo đó, Coteccons dự kiến sẽ chào bán trái phiếu với tổng mệnh giá tối đa là 1.400 tỷ đồng. Trái phiếu thuộc loại hình không chuyển đổi, không kèm chứng quyền, không có bảo đảm.
Số lượng trái phiếu dự kiến chào bán 14 triệu trái phiếu, mệnh giá 100.000 đồng/trái phiếu, lãi suất dự kiến 9%/năm, kỳ hạn 3 năm.
Coteccons sẽ chào bán trái phiếu cho các tổ chức, cá nhân trong nước và nước ngoài bằng phương thức phát hành ra công chúng thông qua đại lý phát hành là Công ty Cổ phần Chứng khoán SSI.
Coteccons sẽ sử dụng số tiền thu được để bổ sung vốn lưu động cho hoạt động kinh doanh, cụ thể là thanh toán các hợp đồng, thỏa thuận đã ký kết với các nhà cung cấp, nhà thầu phụ và thanh toán tiền lương, thưởng cho người lao động của công ty. Chi tiết mục đích sử dụng như sau:
Nguồn: CTD
Thời gian dự kiến thực hiện trong quý IV/2025 đến quý I/2026, sau khi được Ủy ban Chứng khoán Nhà nước (UBCKNN) cấp Giấy chứng nhận đăng ký chào bán Trái Phiếu ra công chúng. Thời điểm phát hành cụ thể sẽ do Chủ tịch HĐQT quy định.
Trong một diễn biến khác, mới đây Coteccons đã công bố bản Trích yếu Nghị quyết của HĐQT về việc thông qua hoạt động đầu tư ra nước ngoài của công ty.
Theo đó, doanh nghiệp dự kiến đầu tư ra nước ngoài bằng hình thức thành lập tổ chức kinh tế theo quy định của pháp luật nước tiếp nhận đầu tư. Tên dự án là thành lập mới công ty con của Coteccons để thực hiện các hoạt động liên quan đến đầu tư và xây dựng.
Mục tiêu chính gồm hoạt động đầu tư và cung cấp dịch vụ xây dựng. Hình thức đầu tư vốn ra nước ngoài là 100% bằng tiền mặt, nguồn vốn được lấy từ vốn chủ sở hữu của Coteccons.
Liên quan đến hoạt động của công ty, ngày 20/10/2025 tới đây, Coteccons sẽ tổ chức họp Đại hội đồng cổ đông thường (ĐHĐCĐ) niên năm tài chính 2025 bằng hình thức trực tuyến.
Thành phần tham dự gồm các cổ đông theo Danh sách người sở hữu chứng khoán do Tổng Công ty Lưu ký và Bù trừ chứng khoán Việt Nam lập ngày 19/9/2025.
Tại cuộc họp, Coteccons sẽ trình cổ đông thông qua kế hoạch kinh doanh năm 2026 với doanh thu hợp nhất dự kiến đạt 30.000 tỷ đồng và lợi nhuận sau thuế hợp nhất ước đạt 700 tỷ đồng.
Đồng thời, trình cổ đông thông qua điều chỉnh phương án phát hành cổ phiếu để tăng vốn cổ phần từ nguồn vốn chủ sở hữu (cổ phiếu thưởng).
Cụ thể, doanh nghiệp dự kiến phát hành gần 5,1 triệu cổ phiếu thưởng cho cổ đông nhằm tăng vốn điều lệ từ hơn 1.036,3 tỷ đồng lên hơn 1.087 tỷ đồng.
Tổng giá trị phát hành tính theo mệnh giá là hơn 50,7 tỷ đồng. Nguồn vốn được lấy từ Quỹ đầu tư phát triển tại Báo cáo tài chính riêng năm 2025 đã được kiểm toán.
Thời gian thực hiện trong năm tài chính 2026 (sau khi ĐHĐCĐ phê duyệt chủ trương đến 30/6/2026) - 2027 (1/7/2026 - 30/06/2027) hoặc thời gian khác theo quyết định của HĐQT và sau khi công ty nhận được Công văn thông báo nhận được tài liệu báo cáo phát hành của UBCKNN.",0.06790363587873906,0.9299528606089891,0.002143532415371452
